Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-2d1i,branch-odpf,Dictator_decision object-100 Response,Dictator_decision object-100 Quantised
1,1745304623036,22/04/2025 06:50,1745315423036,3,22/04/2025 12:50,209889,4,questionnaire-3zyp,,45549657,BLINDED,13241787,,complete,,,mobile,Apple iPhone,iOS 18.3.2,Mobile Safari 18.3.2,430x932,430x729,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,3,4
1,1745308134245,22/04/2025 07:48,1745318934245,3,22/04/2025 13:48,209889,4,questionnaire-3zyp,,45550119,BLINDED,13241911,,live,,,mobile,undefined K,Android 14,Chrome 135.0.7049.38,384x832,384x639,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,,5,6
1,1745310153241,22/04/2025 08:22,1745320953241,3,22/04/2025 14:22,209889,4,questionnaire-3zyp,,45550559,BLINDED,13244244,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3.1,834x1194,1194x727,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1745313833573,22/04/2025 09:23,1745324633573,3,22/04/2025 15:23,209889,4,questionnaire-3zyp,,45551555,BLINDED,13245415,,complete,,,mobile,Apple iPhone,iOS 18.3.2,Mobile Safari 18.3.1,390x844,390x663,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,4,5
1,1745313576176,22/04/2025 09:19,1745324376176,3,22/04/2025 15:19,209889,4,questionnaire-3zyp,,45551486,BLINDED,13245547,,complete,,,mobile,Apple iPhone,iOS 18.3.2,Mobile Safari 18.3.1,402x874,402x678,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1745338745531,22/04/2025 16:19,1745349545531,3,22/04/2025 22:19,209889,4,questionnaire-3zyp,,45564473,BLINDED,13252211,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3.1,820x1180,820x1073,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,,2,3
1,1745338483081,22/04/2025 16:14,1745349283081,3,22/04/2025 22:14,209889,4,questionnaire-3zyp,,45564379,BLINDED,13252221,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3.1,1024x1366,1366x917,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1745341771297,22/04/2025 17:09,1745352571297,3,22/04/2025 23:09,209889,4,questionnaire-3zyp,,45565833,BLINDED,13252642,,complete,,,tablet,undefined K,Android 12,Chrome 114.0.5735.196,1280x800,1280x720,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1745343044755,22/04/2025 17:30,1745353844755,3,22/04/2025 23:30,209889,4,questionnaire-3zyp,,45566379,BLINDED,13252804,,complete,,,mobile,Apple iPhone,iOS 16.0.2,Mobile Safari 16.0,393x852,393x660,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,6,7
1,1745343436533,22/04/2025 17:37,1745354236533,3,22/04/2025 23:37,209889,4,questionnaire-3zyp,,45566486,BLINDED,13252852,,complete,,,mobile,Apple iPhone,iOS 18.3.2,Mobile Safari 18.3.1,414x896,414x714,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1745410956705,23/04/2025 12:22,1745421756705,3,23/04/2025 18:22,209889,4,questionnaire-3zyp,,45583462,BLINDED,13259775,,complete,,,tablet,Apple iPad,iOS 16.6.1,Chrome 135.0.7049.83,834x1112,1112x714,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,3,4
1,1745415964216,23/04/2025 13:46,1745426764216,3,23/04/2025 19:46,209889,4,questionnaire-3zyp,,45585480,BLINDED,13260856,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1536x864,1536x695,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,5,6
1,1745480547950,24/04/2025 07:42,1745491347950,3,24/04/2025 13:42,209889,4,questionnaire-3zyp,,45608013,BLINDED,13266799,,live,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1272x602,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1745481825948,24/04/2025 08:03,1745492625948,3,24/04/2025 14:03,209889,4,questionnaire-3zyp,,45608272,BLINDED,13266880,,complete,,,mobile,Apple iPhone,iOS 18.3.2,Mobile Safari 18.3.1,402x874,536x904,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,5,6
1,1745481345714,24/04/2025 07:55,1745492145714,3,24/04/2025 13:55,209889,4,questionnaire-3zyp,,45608176,BLINDED,13266884,,live,,,mobile,undefined K,Android 14,Chrome 135.0.7049.111,385x824,384x693,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,,,
1,1745481814635,24/04/2025 08:03,1745492614635,3,24/04/2025 14:03,209889,4,questionnaire-3zyp,,45608269,BLINDED,13266891,,live,,,mobile,undefined K,Android 14,Chrome 135.0.7049.38,384x832,384x695,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,5,6
1,1745493860975,24/04/2025 11:24,1745504660975,3,24/04/2025 17:24,209889,4,questionnaire-3zyp,,45612818,BLINDED,13269063,,live,,,mobile,undefined K,Android 14,Chrome 135.0.7049.111,385x824,384x693,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1745495056696,24/04/2025 11:44,1745505856696,3,24/04/2025 17:44,209889,4,questionnaire-3zyp,,45613333,BLINDED,13269182,,complete,,,mobile,Apple iPhone,iOS 18.3.2,Mobile Safari 18.3.1,320x568,320x517,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,3,4
1,1745522059586,24/04/2025 19:14,1745532859586,3,25/04/2025 01:14,209889,4,questionnaire-3zyp,,45625542,BLINDED,13272245,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1536x864,1536x695,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,5,6
1,1745523080251,24/04/2025 19:31,1745533880251,3,25/04/2025 01:31,209889,4,questionnaire-3zyp,,45625972,BLINDED,13272594,,complete,,,mobile,Apple iPhone,iOS 18.4,Mobile Safari 18.4,402x874,402x671,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,4,5
1,1745571302931,25/04/2025 08:55,1745585702931,4,25/04/2025 16:55,209889,4,questionnaire-3zyp,,45634218,BLINDED,13274313,,complete,,,mobile,Xiaomi Redmi Note 9 Pro,Android 11,Yandex 25.3.0.33.00,393x873,393x712,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,4,5
1,1745565978939,25/04/2025 07:26,1745576778939,3,25/04/2025 13:26,209889,4,questionnaire-3zyp,,45632287,BLINDED,13274442,,live,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1024x576,965x444,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,3,4
1,1745567040423,25/04/2025 07:44,1745577840423,3,25/04/2025 13:44,209889,4,questionnaire-3zyp,,45632521,BLINDED,13274461,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1155x761,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,0,1
1,1745566269887,25/04/2025 07:31,1745577069887,3,25/04/2025 13:31,209889,4,questionnaire-3zyp,,45632351,BLINDED,13274466,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 135.0.0.0,360x760,980x1679,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1745566527592,25/04/2025 07:35,1745577327592,3,25/04/2025 13:35,209889,4,questionnaire-3zyp,,45632390,BLINDED,13274480,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1920x1080,1810x1004,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,5,6
1,1745569422809,25/04/2025 08:23,1745580222809,3,25/04/2025 14:23,209889,4,questionnaire-3zyp,,45633538,BLINDED,13274533,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1739x979,1740x820,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,5,6
1,1745569790277,25/04/2025 08:29,1745584190277,4,25/04/2025 16:29,209889,4,questionnaire-3zyp,,45633645,BLINDED,13274697,,complete,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,360x800,360x692,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1745573671731,25/04/2025 09:34,1745584471731,3,25/04/2025 15:34,209889,4,questionnaire-3zyp,,45635030,BLINDED,13274814,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 117.0.0.0,1920x1080,1534x730,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1745572712634,25/04/2025 09:18,1745583512634,3,25/04/2025 15:18,209889,4,questionnaire-3zyp,,45634715,BLINDED,13274974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1324x724,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,N,4,5
1,1745573746223,25/04/2025 09:35,1745584546223,3,25/04/2025 15:35,209889,4,questionnaire-3zyp,,45635067,BLINDED,13275142,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1462x746,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1745583967492,25/04/2025 12:26,1745594767492,3,25/04/2025 18:26,209889,4,questionnaire-3zyp,,45639029,BLINDED,13276504,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x900,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1745586695247,25/04/2025 13:11,1745597495247,3,25/04/2025 19:11,209889,4,questionnaire-3zyp,,45640407,BLINDED,13277034,,complete,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,384x832,384x701,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,4,5
1,1745589476794,25/04/2025 13:57,1745600276794,3,25/04/2025 19:57,209889,4,questionnaire-3zyp,,45642115,BLINDED,13277264,,complete,,,mobile,Apple iPhone,iOS 18.3.2,Mobile Safari 18.3.1,430x932,430x724,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1745589142911,25/04/2025 13:52,1745614342911,7,26/04/2025 03:52,209889,4,questionnaire-3zyp,,45641940,BLINDED,13277527,,complete,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,360x800,360x663,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,6,7
1,1745589817268,25/04/2025 14:03,1745607817268,5,26/04/2025 00:03,209889,4,questionnaire-3zyp,,45642322,BLINDED,13277569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1920x1080,1920x991,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,10,11
1,1745590343307,25/04/2025 14:12,1745604743307,4,25/04/2025 22:12,209889,4,questionnaire-3zyp,,45642528,BLINDED,13277619,,complete,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,370x816,369x680,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1745590082510,25/04/2025 14:08,1745600882510,3,25/04/2025 20:08,209889,4,questionnaire-3zyp,,45642425,BLINDED,13277652,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1920x1080,1920x911,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,,4,5
1,1745614642803,25/04/2025 20:57,1745625442803,3,26/04/2025 02:57,209889,4,questionnaire-3zyp,,45659552,BLINDED,13278118,,complete,,,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,320x568,320x449,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,4,5
1,1745593410617,25/04/2025 15:03,1745611410617,5,26/04/2025 01:03,209889,4,questionnaire-3zyp,,45644601,BLINDED,13278149,,complete,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,360x771,360x687,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,3,4
1,1745596692595,25/04/2025 15:58,1745607492595,3,25/04/2025 21:58,209889,4,questionnaire-3zyp,,45649987,BLINDED,13278673,,complete,,,mobile,Samsung SM-A515F,Android 12,Yandex 25.20.1,412x915,412x777,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1745596276457,25/04/2025 15:51,1745607076457,3,25/04/2025 21:51,209889,4,questionnaire-3zyp,,45649778,BLINDED,13278725,,complete,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,360x800,360x708,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1745599779625,25/04/2025 16:49,1745624979625,7,26/04/2025 06:49,209889,4,questionnaire-3zyp,,45652309,BLINDED,13279061,,complete,,,mobile,Huawei NTH-NX9,Android 13,Yandex 25.4.0.261.00,424x918,423x821,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1745600780924,25/04/2025 17:06,1745611580924,3,25/04/2025 23:06,209889,4,questionnaire-3zyp,,45654153,BLINDED,13279377,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,1536x960,1536x799,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1745663311377,26/04/2025 10:28,1745674111377,3,26/04/2025 16:28,209889,4,questionnaire-3zyp,,45665534,BLINDED,13283895,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1470x840,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,1,2
1,1745668398437,26/04/2025 11:53,1745679198437,3,26/04/2025 17:53,209889,4,questionnaire-3zyp,,45666650,BLINDED,13284386,,complete,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,360x796,360x665,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1745669677570,26/04/2025 12:14,1745680477570,3,26/04/2025 18:14,209889,4,questionnaire-3zyp,,45666920,BLINDED,13284406,,complete,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,384x824,384x692,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1745670685368,26/04/2025 12:31,1745677885368,2,26/04/2025 16:31,209889,4,questionnaire-3zyp,,45667178,BLINDED,13284531,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1920x1200,1920x1073,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1745677442310,26/04/2025 14:24,1745688242310,3,26/04/2025 20:24,209889,4,questionnaire-3zyp,,45668474,BLINDED,13284989,,complete,,,mobile,Apple iPhone,iOS 18.4.1,Mobile Safari 18.4.1,393x852,393x649,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,3,4
1,1745680707333,26/04/2025 15:18,1745691507333,3,26/04/2025 21:18,209889,4,questionnaire-3zyp,,45669068,BLINDED,13285216,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4.1,1440x900,1440x820,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,10,11
1,1745699229659,26/04/2025 20:27,1745710029659,3,27/04/2025 02:27,209889,4,questionnaire-3zyp,,45672302,BLINDED,13286323,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x832,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,0,1
1,1745737458259,27/04/2025 07:04,1745748258259,3,27/04/2025 13:04,209889,4,questionnaire-3zyp,,45675873,BLINDED,13287354,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3,1440x900,1304x712,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1745737479023,27/04/2025 07:04,1745748279023,3,27/04/2025 13:04,209889,4,questionnaire-3zyp,,45675880,BLINDED,13287356,,complete,,,mobile,undefined K,Android 12,Chrome 114.0.5735.196,376x831,376x698,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,0,1
1,1745752195237,27/04/2025 11:09,1745762995237,3,27/04/2025 17:09,209889,4,questionnaire-3zyp,,45678715,BLINDED,13288504,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1920x1080,1920x919,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,5,6
1,1745752721936,27/04/2025 11:18,1745763521936,3,27/04/2025 17:18,209889,4,questionnaire-3zyp,,45679086,BLINDED,13288505,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x593,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1745752664941,27/04/2025 11:17,1745763464941,3,27/04/2025 17:17,209889,4,questionnaire-3zyp,,45679014,BLINDED,13288506,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1366x768,1366x607,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,5,6
1,1745752613105,27/04/2025 11:16,1745777813105,7,28/04/2025 01:16,209889,4,questionnaire-3zyp,,45678940,BLINDED,13288509,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1920x1080,1920x964,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1745752536044,27/04/2025 11:15,1745763336044,3,27/04/2025 17:15,209889,4,questionnaire-3zyp,,45678850,BLINDED,13288511,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 117.0.0.0,1865x1049,1409x913,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,6,7
1,1745752570531,27/04/2025 11:16,1745763370531,3,27/04/2025 17:16,209889,4,questionnaire-3zyp,,45678877,BLINDED,13288512,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x731,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,1,2
1,1745752608958,27/04/2025 11:16,1745763408958,3,27/04/2025 17:16,209889,4,questionnaire-3zyp,,45678937,BLINDED,13288513,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1536x864,1488x748,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,5,6
1,1745752616126,27/04/2025 11:16,1745777816126,7,28/04/2025 01:16,209889,4,questionnaire-3zyp,,45678944,BLINDED,13288514,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 118.0.0.0,1920x1080,1866x920,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,4,5
1,1745752674060,27/04/2025 11:17,1745770674060,5,27/04/2025 21:17,209889,4,questionnaire-3zyp,,45678956,BLINDED,13288515,,complete,,,mobile,Apple iPhone,iOS 18.3.2,Mobile Safari 18.3.1,428x926,428x745,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,7,8
1,1745752825031,27/04/2025 11:20,1745763625031,3,27/04/2025 17:20,209889,4,questionnaire-3zyp,,45679211,BLINDED,13288516,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1920x1080,1920x919,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,2,3
1,1745752428323,27/04/2025 11:13,1745763228323,3,27/04/2025 17:13,209889,4,questionnaire-3zyp,,45678765,BLINDED,13288518,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1536x864,1536x738,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,5,6
1,1745767101043,27/04/2025 15:18,1745770701043,1,27/04/2025 17:18,209889,4,questionnaire-3zyp,,45679126,BLINDED,13288519,,complete,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,393x873,392x735,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1745752588102,27/04/2025 11:16,1745763388102,3,27/04/2025 17:16,209889,4,questionnaire-3zyp,,45678910,BLINDED,13288520,,complete,,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1920x1080,1920x927,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1745753032088,27/04/2025 11:23,1745763832088,3,27/04/2025 17:23,209889,4,questionnaire-3zyp,,45679454,BLINDED,13288521,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x922,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,3,4
1,1745752879162,27/04/2025 11:21,1745763679162,3,27/04/2025 17:21,209889,4,questionnaire-3zyp,,45679276,BLINDED,13288522,,live,,,computer,Desktop or Laptop,Windows 10,Firefox 135.0,1440x810,1440x695,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,0,1
1,1745752488938,27/04/2025 11:14,1745763288938,3,27/04/2025 17:14,209889,4,questionnaire-3zyp,,45678788,BLINDED,13288523,,live,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,360x780,360x649,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1745752794097,27/04/2025 11:19,1745763594097,3,27/04/2025 17:19,209889,4,questionnaire-3zyp,,45679175,BLINDED,13288524,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 24.10.0.0,1366x768,1318x628,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,4,5
1,1745753502552,27/04/2025 11:31,1745764302552,3,27/04/2025 17:31,209889,4,questionnaire-3zyp,,45679785,BLINDED,13288525,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1280x720,1232x604,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,0,1
1,1745752751686,27/04/2025 11:19,1745777951686,7,28/04/2025 01:19,209889,4,questionnaire-3zyp,,45679123,BLINDED,13288526,,live,,,mobile,undefined K,Android 10,Chrome 133.0.0.0,384x854,384x751,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,5,6
1,1745752722901,27/04/2025 11:18,1745763522901,3,27/04/2025 17:18,209889,4,questionnaire-3zyp,,45679084,BLINDED,13288528,,complete,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,375x833,375x744,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,0,1
1,1745752984911,27/04/2025 11:23,1745763784911,3,27/04/2025 17:23,209889,4,questionnaire-3zyp,,45679383,BLINDED,13288529,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 24.10.0.0,1600x900,1538x800,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1745752673582,27/04/2025 11:17,1745763473582,3,27/04/2025 17:17,209889,4,questionnaire-3zyp,,45679028,BLINDED,13288530,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 24.10.0.0,1366x768,1366x662,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,5,6
1,1745752992997,27/04/2025 11:23,1745767392997,4,27/04/2025 19:23,209889,4,questionnaire-3zyp,,45679408,BLINDED,13288531,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1746x982,1746x859,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,5,6
1,1745752544564,27/04/2025 11:15,1745763344564,3,27/04/2025 17:15,209889,4,questionnaire-3zyp,,45678852,BLINDED,13288533,,complete,,,mobile,TECNO LG7n,Android 12,Yandex 25.3.0.33.00,360x820,360x636,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,4,5
1,1745752964827,27/04/2025 11:22,1745763764827,3,27/04/2025 17:22,209889,4,questionnaire-3zyp,,45679371,BLINDED,13288532,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 118.0.0.0,1280x1024,1226x891,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,0,1
1,1745752432898,27/04/2025 11:13,1745763232898,3,27/04/2025 17:13,209889,4,questionnaire-3zyp,,45678774,BLINDED,13288534,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1920x1080,1920x953,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,2,3
1,1745752929065,27/04/2025 11:22,1745763729065,3,27/04/2025 17:22,209889,4,questionnaire-3zyp,,45679338,BLINDED,13288537,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1920x1080,1920x940,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,10,11
1,1745752721104,27/04/2025 11:18,1745770721104,5,27/04/2025 21:18,209889,4,questionnaire-3zyp,,45679088,BLINDED,13288539,,live,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,360x800,360x668,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,5,6
1,1745752563482,27/04/2025 11:16,1745763363482,3,27/04/2025 17:16,209889,4,questionnaire-3zyp,,45678871,BLINDED,13288541,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1438x717,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,0,1
1,1745752506837,27/04/2025 11:15,1745763306837,3,27/04/2025 17:15,209889,4,questionnaire-3zyp,,45678826,BLINDED,13288545,,complete,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,360x820,360x688,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1745752997061,27/04/2025 11:23,1745763797061,3,27/04/2025 17:23,209889,4,questionnaire-3zyp,,45679401,BLINDED,13288546,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1600x1000,1600x865,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1745752443293,27/04/2025 11:14,1745763243293,3,27/04/2025 17:14,209889,4,questionnaire-3zyp,,45678775,BLINDED,13288548,,live,,,mobile,undefined K,Android 10,Chrome 134.0.0.0,412x869,411x722,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,,5,6
1,1745752731314,27/04/2025 11:18,1745763531314,3,27/04/2025 17:18,209889,4,questionnaire-3zyp,,45679098,BLINDED,13288549,,live,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,360x800,360x664,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,0,1
1,1745752586852,27/04/2025 11:16,1745770586852,5,27/04/2025 21:16,209889,4,questionnaire-3zyp,,45678899,BLINDED,13288550,,live,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1920x1080,1168x946,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,0,1
1,1745752720724,27/04/2025 11:18,1745770720724,5,27/04/2025 21:18,209889,4,questionnaire-3zyp,,45679090,BLINDED,13288551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1920x1080,1920x911,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,2,3
1,1745752627156,27/04/2025 11:17,1745763427156,3,27/04/2025 17:17,209889,4,questionnaire-3zyp,,45678962,BLINDED,13288552,,live,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1280x720,1265x544,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,N,6,7
1,1745752663331,27/04/2025 11:17,1745763463331,3,27/04/2025 17:17,209889,4,questionnaire-3zyp,,45679007,BLINDED,13288554,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1536x960,1536x826,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,,0,1
1,1745753862101,27/04/2025 11:37,1745764662101,3,27/04/2025 17:37,209889,4,questionnaire-3zyp,,45679964,BLINDED,13288556,,live,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1920x1080,1912x962,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1745752669028,27/04/2025 11:17,1745763469028,3,27/04/2025 17:17,209889,4,questionnaire-3zyp,,45679017,BLINDED,13288557,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1920x1080,1920x932,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,2,3
