Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-2d1i,branch-odpf,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
1,1744966333558,18/04/2025 08:52,1744977133558,3,18/04/2025 14:52,209889,4,questionnaire-22js,,45492648,BLINDED,13221955,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x900,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1744975267164,18/04/2025 11:21,1744986067164,3,18/04/2025 17:21,209889,4,questionnaire-22js,,45495718,BLINDED,13222064,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x701,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745566273182,25/04/2025 07:31,1745577073182,3,25/04/2025 13:31,209889,4,questionnaire-22js,,45632352,BLINDED,13222098,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1920x1080,1920x919,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745240249040,21/04/2025 12:57,1745251049040,3,21/04/2025 18:57,209889,4,questionnaire-22js,,45537556,BLINDED,13235674,,complete,,,mobile,Apple iPhone,iOS 18.3.2,Mobile Safari 18.3.1,393x852,393x656,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745244426773,21/04/2025 14:07,1745255226773,3,21/04/2025 20:07,209889,4,questionnaire-22js,,45538582,BLINDED,13235964,,complete,,,mobile,Apple iPhone,iOS 18.3.2,Mobile Safari 18.3.2,393x852,393x649,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745253175407,21/04/2025 16:32,1745242375407,-3,21/04/2025 10:32,209889,4,questionnaire-22js,,45540580,BLINDED,13236717,,complete,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,360x800,360x663,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745256277617,21/04/2025 17:24,1745267077617,3,21/04/2025 23:24,209889,4,questionnaire-22js,,45541335,BLINDED,13236900,,complete,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,393x873,392x770,,,0,Debrief Efremova,2,consent,N,,,,,info,,BEGIN,,,,,
1,1745257009114,21/04/2025 17:36,1745275009114,5,22/04/2025 03:36,209889,4,questionnaire-22js,,45541494,BLINDED,13236965,,complete,,,mobile,Apple iPhone,iOS 17.6.1,Instagram 376.1.0.27.82,430x932,430x853,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745262822891,21/04/2025 19:13,1745273622891,3,22/04/2025 01:13,209889,4,questionnaire-22js,,45543356,BLINDED,13237557,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1920x1080,1920x919,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745305339899,22/04/2025 07:02,1745316139899,3,22/04/2025 13:02,209889,4,questionnaire-22js,,45549763,BLINDED,13241787,,complete,,,mobile,Apple iPhone,iOS 18.3.2,Mobile Safari 18.3.2,430x932,430x729,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745311371501,22/04/2025 08:42,1745322171501,3,22/04/2025 14:42,209889,4,questionnaire-22js,,45550831,BLINDED,13244244,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3.1,834x1194,1194x727,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745315826662,22/04/2025 09:57,1745326626662,3,22/04/2025 15:57,209889,4,questionnaire-22js,,45552175,BLINDED,13245415,,complete,,,mobile,Apple iPhone,iOS 18.3.2,Mobile Safari 18.3.1,390x844,390x663,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745314538598,22/04/2025 09:35,1745325338598,3,22/04/2025 15:35,209889,4,questionnaire-22js,,45551778,BLINDED,13245547,,complete,,,mobile,Apple iPhone,iOS 18.3.2,Mobile Safari 18.3.1,402x874,402x678,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745339843864,22/04/2025 16:37,1745350643864,3,22/04/2025 22:37,209889,4,questionnaire-22js,,45565036,BLINDED,13252221,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3.1,1024x1366,1366x917,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745342774668,22/04/2025 17:26,1745353574668,3,22/04/2025 23:26,209889,4,questionnaire-22js,,45566274,BLINDED,13252642,,complete,,,tablet,undefined K,Android 12,Chrome 114.0.5735.196,1280x800,1280x720,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745344351073,22/04/2025 17:52,1745355151073,3,22/04/2025 23:52,209889,4,questionnaire-22js,,45566838,BLINDED,13252804,,complete,,,mobile,Apple iPhone,iOS 16.0.2,Mobile Safari 16.0,393x852,393x660,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745344578810,22/04/2025 17:56,1745355378810,3,22/04/2025 23:56,209889,4,questionnaire-22js,,45566919,BLINDED,13252852,,complete,,,mobile,Apple iPhone,iOS 18.3.2,Mobile Safari 18.3.1,414x896,414x714,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745411980041,23/04/2025 12:39,1745422780041,3,23/04/2025 18:39,209889,4,questionnaire-22js,,45583810,BLINDED,13259775,,complete,,,tablet,Apple iPad,iOS 16.6.1,Chrome 135.0.7049.83,834x1112,1112x714,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745417179012,23/04/2025 14:06,1745427979012,3,23/04/2025 20:06,209889,4,questionnaire-22js,,45586069,BLINDED,13260856,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1536x864,1536x695,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745485936129,24/04/2025 09:12,1745496736129,3,24/04/2025 15:12,209889,4,questionnaire-22js,,45609343,BLINDED,13266799,,live,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1272x602,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745483080404,24/04/2025 08:24,1745493880404,3,24/04/2025 14:24,209889,4,questionnaire-22js,,45608586,BLINDED,13266880,,complete,,,mobile,Apple iPhone,iOS 18.3.2,Mobile Safari 18.3.1,402x874,536x904,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745482625418,24/04/2025 08:17,1745493425418,3,24/04/2025 14:17,209889,4,questionnaire-22js,,45608471,BLINDED,13266891,,live,,,mobile,undefined K,Android 14,Chrome 135.0.7049.38,384x832,384x695,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745494446037,24/04/2025 11:34,1745505246037,3,24/04/2025 17:34,209889,4,questionnaire-22js,,45613091,BLINDED,13269063,,live,,,mobile,undefined K,Android 14,Chrome 135.0.7049.111,385x824,384x693,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745496103364,24/04/2025 12:01,1745506903364,3,24/04/2025 18:01,209889,4,questionnaire-22js,,45613666,BLINDED,13269182,,complete,,,mobile,Apple iPhone,iOS 18.3.2,Mobile Safari 18.3.1,320x568,320x517,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745534751086,24/04/2025 22:45,1745545551086,3,25/04/2025 04:45,209889,4,questionnaire-22js,,45628668,BLINDED,13272245,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1536x864,1536x695,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745524277696,24/04/2025 19:51,1745535077696,3,25/04/2025 01:51,209889,4,questionnaire-22js,,45626394,BLINDED,13272594,,complete,,,mobile,Apple iPhone,iOS 18.4,Mobile Safari 18.4,402x874,402x671,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745574404156,25/04/2025 09:46,1745588804156,4,25/04/2025 17:46,209889,4,questionnaire-22js,,45635284,BLINDED,13274313,,complete,,,mobile,Xiaomi Redmi Note 9 Pro,Android 11,Yandex 25.3.0.33.00,393x873,393x712,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745651962638,26/04/2025 07:19,1745662762638,3,26/04/2025 13:19,209889,4,questionnaire-22js,,45663562,BLINDED,13274461,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1155x761,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745567462675,25/04/2025 07:51,1745578262675,3,25/04/2025 13:51,209889,4,questionnaire-22js,,45632695,BLINDED,13274466,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 135.0.0.0,360x760,980x1679,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745571028243,25/04/2025 08:50,1745581828243,3,25/04/2025 14:50,209889,4,questionnaire-22js,,45634089,BLINDED,13274480,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1920x1080,1810x1004,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745571965286,25/04/2025 09:06,1745582765286,3,25/04/2025 15:06,209889,4,questionnaire-22js,,45634449,BLINDED,13274533,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1739x979,1740x820,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745570874143,25/04/2025 08:47,1745585274143,4,25/04/2025 16:47,209889,4,questionnaire-22js,,45634037,BLINDED,13274697,,complete,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,360x800,360x692,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745578208324,25/04/2025 10:50,1745589008324,3,25/04/2025 16:50,209889,4,questionnaire-22js,,45636570,BLINDED,13274814,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 117.0.0.0,1920x1080,1534x730,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745579711275,25/04/2025 11:15,1745590511275,3,25/04/2025 17:15,209889,4,questionnaire-22js,,45637406,BLINDED,13274974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1324x724,,,0,Debrief Efremova,2,consent,N,,,,,info,,BEGIN,,,,,
1,1745574605455,25/04/2025 09:50,1745585405455,3,25/04/2025 15:50,209889,4,questionnaire-22js,,45635333,BLINDED,13275142,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1462x746,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745584625829,25/04/2025 12:37,1745595425829,3,25/04/2025 18:37,209889,4,questionnaire-22js,,45639280,BLINDED,13276504,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x900,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745587508787,25/04/2025 13:25,1745598308787,3,25/04/2025 19:25,209889,4,questionnaire-22js,,45641142,BLINDED,13277034,,complete,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,384x832,384x701,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745591388822,25/04/2025 14:29,1745602188822,3,25/04/2025 20:29,209889,4,questionnaire-22js,,45642977,BLINDED,13277264,,complete,,,mobile,Apple iPhone,iOS 18.3.2,Mobile Safari 18.3.1,430x932,430x724,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745590187438,25/04/2025 14:09,1745615387438,7,26/04/2025 04:09,209889,4,questionnaire-22js,,45642468,BLINDED,13277527,,complete,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,360x800,360x663,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745591323780,25/04/2025 14:28,1745609323780,5,26/04/2025 00:28,209889,4,questionnaire-22js,,45642950,BLINDED,13277569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1920x1080,1920x991,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745592175278,25/04/2025 14:42,1745606575278,4,25/04/2025 22:42,209889,4,questionnaire-22js,,45643443,BLINDED,13277619,,complete,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,370x816,369x680,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745615337326,25/04/2025 21:08,1745626137326,3,26/04/2025 03:08,209889,4,questionnaire-22js,,45659710,BLINDED,13278118,,complete,,,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,320x568,320x449,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745594893959,25/04/2025 15:28,1745612893959,5,26/04/2025 01:28,209889,4,questionnaire-22js,,45647370,BLINDED,13278149,,complete,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,360x771,360x687,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745597771367,25/04/2025 16:16,1745608571367,3,25/04/2025 22:16,209889,4,questionnaire-22js,,45650776,BLINDED,13278673,,complete,,,mobile,Samsung SM-A515F,Android 12,Yandex 25.20.1,412x915,412x777,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745597385873,25/04/2025 16:09,1745608185873,3,25/04/2025 22:09,209889,4,questionnaire-22js,,45650676,BLINDED,13278725,,complete,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,360x800,360x708,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745603270890,25/04/2025 17:47,1745628470890,7,26/04/2025 07:47,209889,4,questionnaire-22js,,45655101,BLINDED,13279061,,complete,,,mobile,Huawei NTH-NX9,Android 13,Yandex 25.4.0.261.00,424x918,423x821,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745602830241,25/04/2025 17:40,1745613630241,3,25/04/2025 23:40,209889,4,questionnaire-22js,,45655173,BLINDED,13279377,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,1536x960,1536x799,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745664029698,26/04/2025 10:40,1745674829698,3,26/04/2025 16:40,209889,4,questionnaire-22js,,45665676,BLINDED,13283895,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1470x840,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745669742628,26/04/2025 12:15,1745680542628,3,26/04/2025 18:15,209889,4,questionnaire-22js,,45666934,BLINDED,13284386,,complete,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,360x796,360x665,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745671983570,26/04/2025 12:53,1745682783570,3,26/04/2025 18:53,209889,4,questionnaire-22js,,45667467,BLINDED,13284406,,complete,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,384x824,384x692,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745672388318,26/04/2025 12:59,1745679588318,2,26/04/2025 16:59,209889,4,questionnaire-22js,,45667521,BLINDED,13284531,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1920x1200,1920x1073,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745678496393,26/04/2025 14:41,1745689296393,3,26/04/2025 20:41,209889,4,questionnaire-22js,,45668641,BLINDED,13284989,,complete,,,mobile,Apple iPhone,iOS 18.4.1,Mobile Safari 18.4.1,393x852,393x649,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745764516541,27/04/2025 14:35,1745775316541,3,27/04/2025 20:35,209889,4,questionnaire-22js,,45682758,BLINDED,13285216,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4.1,1440x900,1440x820,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745700077568,26/04/2025 20:41,1745710877568,3,27/04/2025 02:41,209889,4,questionnaire-22js,,45672470,BLINDED,13286323,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x832,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745738221219,27/04/2025 07:17,1745749021219,3,27/04/2025 13:17,209889,4,questionnaire-22js,,45675962,BLINDED,13287354,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3,1440x900,1304x712,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745738449043,27/04/2025 07:20,1745749249043,3,27/04/2025 13:20,209889,4,questionnaire-22js,,45675987,BLINDED,13287356,,complete,,,mobile,undefined K,Android 12,Chrome 114.0.5735.196,376x831,376x698,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745753464886,27/04/2025 11:31,1745764264886,3,27/04/2025 17:31,209889,4,questionnaire-22js,,45679767,BLINDED,13288505,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x593,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745753588338,27/04/2025 11:33,1745764388338,3,27/04/2025 17:33,209889,4,questionnaire-22js,,45679839,BLINDED,13288506,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1366x768,1366x607,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745753249558,27/04/2025 11:27,1745778449558,7,28/04/2025 01:27,209889,4,questionnaire-22js,,45679623,BLINDED,13288509,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1920x1080,1920x964,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745753067580,27/04/2025 11:24,1745763867580,3,27/04/2025 17:24,209889,4,questionnaire-22js,,45679482,BLINDED,13288511,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 117.0.0.0,1865x1049,1409x913,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745753036719,27/04/2025 11:23,1745763836719,3,27/04/2025 17:23,209889,4,questionnaire-22js,,45679458,BLINDED,13288512,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x731,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745753467751,27/04/2025 11:31,1745764267751,3,27/04/2025 17:31,209889,4,questionnaire-22js,,45679768,BLINDED,13288513,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1536x864,1488x748,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745753391734,27/04/2025 11:29,1745778591734,7,28/04/2025 01:29,209889,4,questionnaire-22js,,45679725,BLINDED,13288514,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 118.0.0.0,1920x1080,1866x920,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745753344267,27/04/2025 11:29,1745771344267,5,27/04/2025 21:29,209889,4,questionnaire-22js,,45679682,BLINDED,13288515,,complete,,,mobile,Apple iPhone,iOS 18.3.2,Mobile Safari 18.3.1,428x926,428x745,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745754026414,27/04/2025 11:40,1745764826414,3,27/04/2025 17:40,209889,4,questionnaire-22js,,45680044,BLINDED,13288516,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1920x1080,1920x919,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745752781710,27/04/2025 11:19,1745763581710,3,27/04/2025 17:19,209889,4,questionnaire-22js,,45679158,BLINDED,13288518,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1536x864,1536x738,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745768260185,27/04/2025 15:37,1745771860185,1,27/04/2025 17:37,209889,4,questionnaire-22js,,45679985,BLINDED,13288519,,complete,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,393x873,392x735,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745753514217,27/04/2025 11:31,1745764314217,3,27/04/2025 17:31,209889,4,questionnaire-22js,,45679795,BLINDED,13288520,,complete,,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1920x1080,1920x927,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745754514233,27/04/2025 11:48,1745765314233,3,27/04/2025 17:48,209889,4,questionnaire-22js,,45680198,BLINDED,13288521,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x922,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745754035666,27/04/2025 11:40,1745764835666,3,27/04/2025 17:40,209889,4,questionnaire-22js,,45680048,BLINDED,13288522,,live,,,computer,Desktop or Laptop,Windows 10,Firefox 135.0,1440x810,1440x695,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745753047829,27/04/2025 11:24,1745763847829,3,27/04/2025 17:24,209889,4,questionnaire-22js,,45679432,BLINDED,13288523,,live,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,360x780,360x649,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745753602793,27/04/2025 11:33,1745764402793,3,27/04/2025 17:33,209889,4,questionnaire-22js,,45679848,BLINDED,13288524,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 24.10.0.0,1366x768,1318x628,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745755106056,27/04/2025 11:58,1745765906056,3,27/04/2025 17:58,209889,4,questionnaire-22js,,45680368,BLINDED,13288525,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1280x720,1232x604,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745754171649,27/04/2025 11:42,1745779371649,7,28/04/2025 01:42,209889,4,questionnaire-22js,,45680118,BLINDED,13288526,,live,,,mobile,undefined K,Android 10,Chrome 133.0.0.0,384x854,384x751,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745754357489,27/04/2025 11:45,1745765157489,3,27/04/2025 17:45,209889,4,questionnaire-22js,,45680161,BLINDED,13288528,,complete,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,375x833,375x744,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745753984013,27/04/2025 11:39,1745764784013,3,27/04/2025 17:39,209889,4,questionnaire-22js,,45680012,BLINDED,13288529,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 24.10.0.0,1600x900,1538x800,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
