Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-2d1i,Consent object-7 Response,Consent object-7 Quantised
1,1747841125980,21/05/2025 15:25,1747851925980,3.5,21/05/2025 21:25,225473,4,questionnaire-r73s,,46375518,BLINDED,13473310,,live,,,mobile,undefined K,Android 14,Chrome 136.0.7103.60,384x832,384x700,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1747839286609,21/05/2025 14:54,1747850086609,3.5,21/05/2025 20:54,225473,4,questionnaire-r73s,,46374450,BLINDED,13473034,,live,,,mobile,undefined K,Android 14,Chrome 136.0.7103.60,384x832,384x700,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1747818114986,21/05/2025 09:01,1747828914986,3.5,21/05/2025 15:01,225473,4,questionnaire-r73s,,46362180,BLINDED,13469795,,live,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,412x915,411x781,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1747763779612,20/05/2025 17:56,1747774579612,3.5,20/05/2025 23:56,225473,4,questionnaire-r73s,,46342429,BLINDED,13465827,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,384x832,384x699,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1747763712319,20/05/2025 17:55,1747774512319,3.5,20/05/2025 23:55,225473,4,questionnaire-r73s,,46342419,BLINDED,13465821,,live,,,mobile,undefined K,Android 14,Chrome 136.0.7103.60,384x854,384x718,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1747763302252,20/05/2025 17:48,1747774102252,3.5,20/05/2025 23:48,225473,4,questionnaire-r73s,,46342288,BLINDED,13465782,,live,,,mobile,undefined K,Android 14,Chrome 136.0.7103.60,384x854,384x718,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1747745896269,20/05/2025 12:58,1747756696269,3.5,20/05/2025 18:58,225473,4,questionnaire-r73s,,46334432,BLINDED,13462987,,live,,,mobile,undefined K,Android 10,Samsung Internet 27.0,385x833,384x695,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1747679768168,19/05/2025 18:36,1747690568168,3.5,20/05/2025 00:36,225473,4,questionnaire-r73s,,46315624,BLINDED,13458245,,complete,,,mobile,undefined K,Android 10,Chrome 134.0.0.0,407x904,406x813,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1747677685392,19/05/2025 18:01,1747688485392,3.5,20/05/2025 00:01,225473,4,questionnaire-r73s,,46314666,BLINDED,13457989,,complete,,,mobile,undefined K,Android 12,Chrome 136.0.7103.60,393x873,392x736,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1747677669783,19/05/2025 18:01,1747688469783,3.5,20/05/2025 00:01,225473,4,questionnaire-r73s,,46314660,BLINDED,13457985,,live,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,393x873,392x735,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1747669817345,19/05/2025 15:50,1747680617345,3.5,19/05/2025 21:50,225473,4,questionnaire-r73s,,46311653,BLINDED,13457028,,complete,,,mobile,undefined K,Android 14,Chrome 136.0.7103.60,393x873,392x766,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1747243089517,14/05/2025 17:18,1747253889517,3.5,14/05/2025 23:18,225473,4,questionnaire-r73s,,46185235,BLINDED,13423649,,live,,,mobile,undefined K,Android 12,Chrome 135.0.7049.111,412x915,411x771,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1747162251594,13/05/2025 18:50,1747173051594,3.5,14/05/2025 00:50,225473,4,questionnaire-r73s,,46149419,BLINDED,13415161,,live,,,mobile,undefined K,Android 12,Chrome 135.0.7049.111,412x915,411x771,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1747157914379,13/05/2025 17:38,1747168714379,3.5,13/05/2025 23:38,225473,4,questionnaire-r73s,,46145635,BLINDED,13414627,,complete,,,mobile,undefined K,Android 15,Chrome 135.0.7049.111,360x780,360x649,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1747156228849,13/05/2025 17:10,1747167028849,3.5,13/05/2025 23:10,225473,4,questionnaire-r73s,,46144231,BLINDED,13414365,,complete,,,mobile,undefined K,Android 14,Chrome 135.0.7049.113,384x832,384x695,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1747156160027,13/05/2025 17:09,1747166960027,3.5,13/05/2025 23:09,225473,4,questionnaire-r73s,,46144183,BLINDED,13414360,,live,,,mobile,undefined K,Android 14,Chrome 135.0.7049.113,384x832,384x695,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1747151417562,13/05/2025 15:50,1747162217562,3.5,13/05/2025 21:50,225473,4,questionnaire-r73s,,46139210,BLINDED,13413583,,complete,,,mobile,Apple iPhone,iOS 18.5,Mobile Safari 18.5,390x844,390x663,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1748706601683,31/05/2025 15:50,1748717401683,3.5,31/05/2025 21:50,225473,4,questionnaire-r73s,,46698883,BLINDED,13545354,,live,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,360x800,360x665,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1748770605830,01/06/2025 09:36,1748781405830,3.5,01/06/2025 15:36,225473,4,questionnaire-r73s,,46716432,BLINDED,13547312,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1440x900,1440x812,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1748885425556,02/06/2025 17:30,1748896225556,3.5,02/06/2025 23:30,225473,4,questionnaire-r73s,,46761366,BLINDED,13555994,,live,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,360x780,360x643,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1748887646561,02/06/2025 18:07,1748898446561,3.5,03/06/2025 00:07,225473,4,questionnaire-r73s,,46763051,BLINDED,13556339,,live,,,mobile,Apple iPhone,iOS 18.3.1,Mobile Safari 18.3.1,402x874,402x671,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1748904727211,02/06/2025 22:52,1748915527211,3.5,03/06/2025 04:52,225473,4,questionnaire-r73s,,46771500,BLINDED,13558018,,live,,,mobile,Apple iPhone,iOS 16.7.11,Mobile Safari 16.7.11,375x812,375x619,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1747673938426,19/05/2025 16:58,1747684738426,3.5,19/05/2025 22:58,225473,4,questionnaire-r73s,,46313492,BLINDED,13457602,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x864,1536x730,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1747672199311,19/05/2025 16:29,1747682999311,3,19/05/2025 22:29,225473,4,questionnaire-r73s,,46312856,BLINDED,13457393,,live,,,mobile,undefined K,Android 14,Chrome 136.0.7103.61,412x892,411x757,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1747671880428,19/05/2025 16:24,1747682680428,3.5,19/05/2025 22:24,225473,4,questionnaire-r73s,,46312738,BLINDED,13457347,,complete,,,mobile,undefined K,Android 14,Chrome 136.0.7103.60,412x892,411x752,,,0,Consent form Zakeri,3,consent,موافقم.,1
