Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-2d1i,Dictator_decision object-100 Response,Dictator_decision object-100 Quantised
1,1745931713387,29/04/2025 13:01,1745942513387,3.5,29/04/2025 19:01,215994,4,questionnaire-y8yi,,45728765,BLINDED,13306941,,complete,,,mobile,undefined K,Android 15,Chrome 135.0.7049.100,393x873,392x735,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1745940882791,29/04/2025 15:34,1745951682791,3.5,29/04/2025 21:34,215994,4,questionnaire-y8yi,,45733409,BLINDED,13307646,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1366x768,1366x641,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۶,7
1,1745940947281,29/04/2025 15:35,1745951747281,3.5,29/04/2025 21:35,215994,4,questionnaire-y8yi,,45733447,BLINDED,13308577,,complete,,,mobile,undefined K,Android 12,Chrome 135.0.7049.111,412x892,411x756,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1745953808069,29/04/2025 19:10,1745964608069,3.5,30/04/2025 01:10,215994,4,questionnaire-y8yi,,45738081,BLINDED,13308637,,complete,,,mobile,undefined K,Android 12,Chrome 135.0.7049.100,393x873,392x736,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۰,1
1,1745952161377,29/04/2025 18:42,1745962961377,3.5,30/04/2025 00:42,215994,4,questionnaire-y8yi,,45737320,BLINDED,13310016,,complete,,,mobile,undefined K,Android 13,Chrome 135.0.7049.100,360x800,360x694,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1745952511820,29/04/2025 18:48,1745963311820,3.5,30/04/2025 00:48,215994,4,questionnaire-y8yi,,45737499,BLINDED,13310032,,live,,,mobile,Apple iPhone,iOS 18.3.2,GSA 365.1.750410080,440x956,440x748,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۴,5
1,1746017100510,30/04/2025 12:45,1746027900510,3.5,30/04/2025 18:45,215994,4,questionnaire-y8yi,,45760546,BLINDED,13316049,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1920x1080,958x944,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1744054803500,07/04/2025 19:40,1744065603500,3.5,08/04/2025 01:40,215994,4,questionnaire-y8yi,,45182238,BLINDED,13136477,,live,,,mobile,undefined K,Android 13,Chrome 135.0.7049.37,360x780,360x676,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1743878112543,05/04/2025 18:35,1743888912543,3.5,06/04/2025 00:35,215994,4,questionnaire-y8yi,,45132669,BLINDED,13122528,,complete,,,mobile,Apple iPhone,iOS 18.0.1,Mobile Safari 18.0.1,428x926,428x730,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1743856897515,05/04/2025 12:41,1743867697515,3.5,05/04/2025 18:41,215994,4,questionnaire-y8yi,,45128019,BLINDED,13120614,,live,,,mobile,undefined K,Android 14,Chrome 134.0.6998.135,412x915,411x776,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1743786176634,04/04/2025 17:02,1743796976634,3.5,04/04/2025 23:02,215994,4,questionnaire-y8yi,,45114945,BLINDED,13116978,,complete,,,mobile,undefined K,Android 13,Android Browser 4.0,412x915,411x776,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۳,4
1,1743775381690,04/04/2025 14:03,1743786181690,3.5,04/04/2025 20:03,215994,4,questionnaire-y8yi,,45110327,BLINDED,13115287,,complete,,,mobile,undefined K,Android 10,Chrome 134.0.6998.135,360x771,360x646,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۴,5
1,1743774314305,04/04/2025 13:45,1743785114305,3.5,04/04/2025 19:45,215994,4,questionnaire-y8yi,,45109703,BLINDED,13115290,,complete,,,mobile,undefined K,Android 14,Chrome 134.0.6998.135,384x832,384x699,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۴,5
1,1743771000241,04/04/2025 12:50,1743781800241,3.5,04/04/2025 18:50,215994,4,questionnaire-y8yi,,45107764,BLINDED,13114655,,live,,,computer,Desktop or Laptop,Windows 10,Edge 122.0.0.0,1536x864,1528x742,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1743754518930,04/04/2025 08:15,1743765318930,3.5,04/04/2025 14:15,215994,4,questionnaire-y8yi,,45098412,BLINDED,13112695,,complete,,,mobile,undefined K,Android 14,Chrome 134.0.6998.135,437x970,436x852,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1743438015681,31/03/2025 16:20,1743448815681,3.5,31/03/2025 22:20,215994,4,questionnaire-y8yi,,44980321,BLINDED,13081258,,complete,,,mobile,undefined K,Android 13,Chrome 134.0.6998.135,393x873,392x767,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۳,4
1,1744885692699,17/04/2025 10:28,1744896492699,3.5,17/04/2025 16:28,215994,4,questionnaire-y8yi,,45472741,BLINDED,13214369,,complete,,,mobile,Samsung SM-A556E,Android 14,Instagram 374.0.0.43.67,384x832,384x704,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1744934925305,18/04/2025 00:08,1744945725305,3.5,18/04/2025 06:08,215994,4,questionnaire-y8yi,,45489182,BLINDED,13220871,,live,,,mobile,Apple iPhone,iOS 18.4.1,Mobile Safari 18.4,390x844,390x662,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1743771514547,04/04/2025 12:58,1743782314547,3.5,04/04/2025 18:58,215994,4,questionnaire-y8yi,,45107474,BLINDED,13114832,,live,,,tablet,undefined K,Android 13,Chrome 134.0.6998.135,800x1334,800x1205,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1745920221711,29/04/2025 09:50,1745931021711,3.5,29/04/2025 15:50,215994,4,questionnaire-y8yi,,45722985,BLINDED,13305068,,complete,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,393x873,392x735,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
END OF FILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
