Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-2d1i,branch-odpf,Consent object-7 Response,Consent object-7 Quantised
1,1743405678395,31/03/2025 07:21,1743416478395,3,31/03/2025 13:21,209877,4,questionnaire-wmsj,,44943606,BLINDED,13074904,,complete,,,mobile,undefined K,Android 13,Chrome 134.0.6998.109,393x873,392x767,,,0,Consent form Olga,2,consent,F,Я согласен(-на).,1
1,1743406977423,31/03/2025 07:42,1743417777423,3,31/03/2025 13:42,209877,4,questionnaire-wmsj,,44944023,BLINDED,13075005,,complete,,,mobile,undefined K,Android 13,Chrome 134.0.6998.135,360x806,360x662,,,0,Consent form Olga,2,consent,F,Я согласен(-на).,1
1,1745862885411,28/04/2025 17:54,1745873685411,3,28/04/2025 23:54,209877,4,questionnaire-wmsj,,45707826,BLINDED,13300293,,complete,,,mobile,Apple iPhone,iOS 18.1,Mobile Safari 18.1,393x852,393x656,,,0,Consent form Olga,2,consent,F,Я согласен(-на).,1
1,1745868661607,28/04/2025 19:31,1745879461607,3,29/04/2025 01:31,209877,4,questionnaire-wmsj,,45710331,BLINDED,13301121,,live,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1536x864,1488x748,,,0,Consent form Olga,2,consent,F,Я согласен(-на).,1
1,1745904971474,29/04/2025 05:36,1745915771474,3,29/04/2025 11:36,209877,4,questionnaire-wmsj,,45717362,BLINDED,13303220,,complete,,,mobile,Apple iPhone,iOS 18.3.2,Mobile Safari 18.3.2,414x896,414x699,,,0,Consent form Olga,2,consent,M,Я согласен(-на).,1
1,1745938370670,29/04/2025 14:52,1745949170670,3,29/04/2025 20:52,209877,4,questionnaire-wmsj,,45732489,BLINDED,13308309,,live,,,mobile,undefined K,Android 12,Chrome 135.0.7049.110,393x873,392x736,,,0,Consent form Olga,2,consent,,Я согласен(-на).,1
1,1745938565650,29/04/2025 14:56,1745949365650,3,29/04/2025 20:56,209877,4,questionnaire-wmsj,,45732547,BLINDED,13308331,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1366x768,1366x641,,,0,Consent form Olga,2,consent,F,Я согласен(-на).,1
1,1745938700592,29/04/2025 14:58,1745949500592,3,29/04/2025 20:58,209877,4,questionnaire-wmsj,,45732600,BLINDED,13308349,,complete,,,mobile,Apple iPhone,iOS 18.3.2,Mobile Safari 18.3.2,414x896,414x699,,,0,Consent form Olga,2,consent,M,Я согласен(-на).,1
1,1745938001164,29/04/2025 14:46,1745948801164,3,29/04/2025 20:46,209877,4,questionnaire-wmsj,,45732366,BLINDED,13308255,,complete,,,mobile,undefined K,Android 11,Chrome 135.0.7049.110,393x851,392x718,,,0,Consent form Olga,2,consent,F,Я согласен(-на).,1
1,1745937988125,29/04/2025 14:46,1745948788125,3,29/04/2025 20:46,209877,4,questionnaire-wmsj,,45732357,BLINDED,13308251,,live,,,mobile,Apple iPhone,iOS 18.3.2,Mobile Safari 18.3.2,393x852,393x649,,,0,Consent form Olga,2,consent,F,Я согласен(-на).,1
1,1745938161545,29/04/2025 14:49,1745948961545,3,29/04/2025 20:49,209877,4,questionnaire-wmsj,,45732417,BLINDED,13308277,,complete,,,mobile,undefined K,Android 13,Chrome 135.0.7049.100,393x873,392x735,,,0,Consent form Olga,2,consent,F,Я согласен(-на).,1
1,1745938100738,29/04/2025 14:48,1745948900738,3,29/04/2025 20:48,209877,4,questionnaire-wmsj,,45732397,BLINDED,13308269,,complete,,,mobile,undefined K,Android 14,Chrome 135.0.7049.111,384x832,384x733,,,0,Consent form Olga,2,consent,F,Я согласен(-на).,1
1,1745940285278,29/04/2025 15:24,1745951085278,3,29/04/2025 21:24,209877,4,questionnaire-wmsj,,45733128,BLINDED,13308568,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 124.0.0.0,1366x768,1358x654,,,0,Consent form Olga,2,consent,F,Я согласен(-на).,1
1,1745940750433,29/04/2025 15:32,1745951550433,3,29/04/2025 21:32,209877,4,questionnaire-wmsj,,45733361,BLINDED,13308670,,live,,,mobile,Apple iPhone,iOS 15.1,Mobile Safari 15.1,414x896,414x699,,,0,Consent form Olga,2,consent,F,Я согласен(-на).,1
1,1745941875554,29/04/2025 15:51,1745952675554,3,29/04/2025 21:51,209877,4,questionnaire-wmsj,,45734112,BLINDED,13308953,,live,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1536x864,1528x738,,,0,Consent form Olga,2,consent,F,Я согласен(-на).,1
1,1745948721732,29/04/2025 17:45,1745959521732,3,29/04/2025 23:45,209877,4,questionnaire-wmsj,,45736029,BLINDED,13309676,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1536x960,1488x844,,,0,Consent form Olga,2,consent,F,Я согласен(-на).,1
1,1745996319388,30/04/2025 06:58,1746007119388,3,30/04/2025 12:58,209877,4,questionnaire-wmsj,,45746873,BLINDED,13312514,,complete,,,mobile,Xiaomi 23124RA7EO,Android 14,Yandex 25.3.0.33.00,393x873,393x684,,,0,Consent form Olga,2,consent,M,Я согласен(-на).,1
1,1746003844826,30/04/2025 09:04,1746014644826,3,30/04/2025 15:04,209877,4,questionnaire-wmsj,,45749026,BLINDED,13313155,,live,,,mobile,Apple iPhone,iOS 18.3.1,Mobile Safari 18.3,390x844,390x663,,,0,Consent form Olga,2,consent,M,Я согласен(-на).,1
1,1746004405165,30/04/2025 09:13,1746015205165,3,30/04/2025 15:13,209877,4,questionnaire-wmsj,,45749256,BLINDED,13313216,,live,,,mobile,Xiaomi 23124RA7EO,Android 14,Yandex 25.3.0.33.00,393x873,393x684,,,0,Consent form Olga,2,consent,M,Я согласен(-на).,1
1,1746006697538,30/04/2025 09:51,1746017497538,3,30/04/2025 15:51,209877,4,questionnaire-wmsj,,45750392,BLINDED,13313603,,live,,,mobile,Apple iPhone,iOS 17.6.1,Mobile Safari 17.6.1,390x844,390x648,,,0,Consent form Olga,2,consent,,Я согласен(-на).,1
1,1746008361734,30/04/2025 10:19,1746019161734,3,30/04/2025 16:19,209877,4,questionnaire-wmsj,,45754704,BLINDED,13314731,,live,,,mobile,undefined K,Android 11,Chrome 135.0.7049.110,360x796,360x707,,,0,Consent form Olga,2,consent,,Я согласен(-на).,1
1,1746008863396,30/04/2025 10:27,1746019663396,3,30/04/2025 16:27,209877,4,questionnaire-wmsj,,45755192,BLINDED,13314862,,live,,,mobile,undefined K,Android 11,Chrome 135.0.7049.110,360x796,360x707,,,0,Consent form Olga,2,consent,,Я согласен(-на).,1
1,1746011215779,30/04/2025 11:06,1746022015779,3,30/04/2025 17:06,209877,4,questionnaire-wmsj,,45756915,BLINDED,13315262,,live,,,mobile,undefined K,Android 11,Chrome 135.0.7049.110,360x796,360x707,,,0,Consent form Olga,2,consent,,Я согласен(-на).,1
1,1746012343934,30/04/2025 11:25,1746048343934,10,01/05/2025 07:25,209877,4,questionnaire-wmsj,,45757547,BLINDED,13315463,,complete,,,mobile,Apple iPhone,iOS 17.7.1,Mobile Safari 17.7.1,390x844,390x648,,,0,Consent form Olga,2,consent,F,Я согласен(-на).,1
1,1746011814007,30/04/2025 11:16,1746022614007,3,30/04/2025 17:16,209877,4,questionnaire-wmsj,,45757260,BLINDED,13315381,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1920x1080,1912x954,,,0,Consent form Olga,2,consent,M,Я согласен(-на).,1
1,1746012574281,30/04/2025 11:29,1746037774281,7,01/05/2025 01:29,209877,4,questionnaire-wmsj,,45757668,BLINDED,13315503,,complete,,,mobile,Apple iPhone,iOS 18.3.2,Mobile Safari 18.3.2,390x844,390x648,,,0,Consent form Olga,2,consent,F,Я согласен(-на).,1
1,1746013059265,30/04/2025 11:37,1746038259265,7,01/05/2025 01:37,209877,4,questionnaire-wmsj,,45757940,BLINDED,13315578,,complete,,,mobile,Apple iPhone,iOS 18.3.2,Mobile Safari 18.3.2,393x852,393x649,,,0,Consent form Olga,2,consent,F,Я согласен(-на).,1
1,1746014467942,30/04/2025 12:01,1746039667942,7,01/05/2025 02:01,209877,4,questionnaire-wmsj,,45758882,BLINDED,13315865,,complete,,,mobile,Apple iPhone,iOS 18.3.2,Mobile Safari 18.3.2,375x812,375x613,,,0,Consent form Olga,2,consent,F,Я согласен(-на).,1
1,1746014683102,30/04/2025 12:04,1746025483102,3,30/04/2025 18:04,209877,4,questionnaire-wmsj,,45758973,BLINDED,13315889,,live,,,mobile,undefined K,Android 11,Chrome 135.0.7049.111,393x873,392x779,,,0,Consent form Olga,2,consent,,Я согласен(-на).,1
1,1746191425539,02/05/2025 13:10,1746202225539,3,02/05/2025 19:10,209877,4,questionnaire-wmsj,,45813797,BLINDED,13331610,,complete,,,mobile,undefined K,Android 10,Chrome 133.0.0.0,360x796,360x707,,,0,Consent form Olga,2,consent,F,Я согласен(-на).,1
1,1746193000216,02/05/2025 13:36,1746203800216,3,02/05/2025 19:36,209877,4,questionnaire-wmsj,,45814733,BLINDED,13331914,,live,,,mobile,undefined K,Android 13,Chrome 135.0.7049.110,360x800,360x720,,,0,Consent form Olga,2,consent,,Я согласен(-на).,1
1,1746193639791,02/05/2025 13:47,1746204439791,3,02/05/2025 19:47,209877,4,questionnaire-wmsj,,45815024,BLINDED,13332020,,live,,,mobile,undefined K,Android 13,Chrome 135.0.7049.110,360x800,360x720,,,0,Consent form Olga,2,consent,F,Я согласен(-на).,1
1,1746194675327,02/05/2025 14:04,1746205475327,3,02/05/2025 20:04,209877,4,questionnaire-wmsj,,45815556,BLINDED,13332181,,complete,,,mobile,undefined K,Android 12,Chrome 135.0.7049.110,385x854,384x725,,,0,Consent form Olga,2,consent,M,Я согласен(-на).,1
1,1746194670551,02/05/2025 14:04,1746205470551,3,02/05/2025 20:04,209877,4,questionnaire-wmsj,,45815548,BLINDED,13332176,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 118.0.0.0,1680x1050,1639x902,,,0,Consent form Olga,2,consent,F,Я согласен(-на).,1
1,1746194531852,02/05/2025 14:02,1746205331852,3,02/05/2025 20:02,209877,4,questionnaire-wmsj,,45815485,BLINDED,13332156,,complete,,,mobile,Apple iPhone,iOS 18.3.2,Yandex 25.4.2.519.10,390x844,390x655,,,0,Consent form Olga,2,consent,F,Я согласен(-на).,1
1,1746195037812,02/05/2025 14:10,1746205837812,3,02/05/2025 20:10,209877,4,questionnaire-wmsj,,45815771,BLINDED,13332234,,complete,,,mobile,Apple iPhone,iOS 16.6,Mobile Safari 16.6,414x896,414x721,,,0,Consent form Olga,2,consent,M,Я согласен(-на).,1
1,1746452069920,05/05/2025 13:34,1746462869920,3,05/05/2025 19:34,209877,4,questionnaire-wmsj,,45870621,BLINDED,13348579,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,384x832,384x700,,,0,Consent form Olga,2,consent,F,Я согласен(-на).,1
1,1746994699982,11/05/2025 20:18,1747005499982,3,12/05/2025 02:18,209877,4,questionnaire-wmsj,,46070499,BLINDED,13397828,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.4.0.0,1536x864,1488x724,,,0,Consent form Olga,2,consent,M,Я согласен(-на).,1
1,1746194202049,02/05/2025 13:56,1746205002049,3,02/05/2025 19:56,209877,4,questionnaire-wmsj,,45815306,BLINDED,13332105,,live,,,mobile,undefined K,Android 12,Chrome 135.0.7049.111,393x873,392x736,,,0,Consent form Olga,2,consent,,Я согласен(-на).,1
1,1746194117187,02/05/2025 13:55,1746204917187,3,02/05/2025 19:55,209877,4,questionnaire-wmsj,,45815256,BLINDED,13332093,,live,,,mobile,Apple iPhone,iOS 18.0,Mobile Safari 18.0,393x852,393x659,,,0,Consent form Olga,2,consent,,Я согласен(-на).,1
1,1746190061351,02/05/2025 12:47,1746200861351,3,02/05/2025 18:47,209877,4,questionnaire-wmsj,,45812726,BLINDED,13331336,,live,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,414x896,414x699,,,0,Consent form Olga,2,consent,F,Я согласен(-на).,1
1,1746190189950,02/05/2025 12:49,1746200989950,3,02/05/2025 18:49,209877,4,questionnaire-wmsj,,45812818,BLINDED,13331352,,complete,,,mobile,Apple iPhone,iOS 18.0,Mobile Safari 18.0,414x896,414x699,,,0,Consent form Olga,2,consent,F,Я согласен(-на).,1
1,1746190146804,02/05/2025 12:49,1746200946804,3,02/05/2025 18:49,209877,4,questionnaire-wmsj,,45812786,BLINDED,13331346,,live,,,mobile,Apple iPhone,iOS 18.2.1,Mobile Safari 18.2.1,390x844,390x648,,,0,Consent form Olga,2,consent,,Я согласен(-на).,1
1,1746014822522,30/04/2025 12:07,1746025622522,3,30/04/2025 18:07,209877,4,questionnaire-wmsj,,45759016,BLINDED,13315903,,live,,,mobile,undefined K,Android 13,Chrome 135.0.7049.100,360x800,360x666,,,0,Consent form Olga,2,consent,,Я согласен(-на).,1
1,1746012718838,30/04/2025 11:31,1746023518838,3,30/04/2025 17:31,209877,4,questionnaire-wmsj,,45757728,BLINDED,13315520,,live,,,mobile,undefined K,Android 11,Chrome 135.0.7049.110,360x796,360x707,,,0,Consent form Olga,2,consent,,Я согласен(-на).,1
1,1746012054045,30/04/2025 11:20,1746022854045,3,30/04/2025 17:20,209877,4,questionnaire-wmsj,,45757414,BLINDED,13315427,,live,,,mobile,undefined K,Android 11,Chrome 135.0.7049.110,360x796,360x707,,,0,Consent form Olga,2,consent,,Я согласен(-на).,1
1,1746011160188,30/04/2025 11:06,1746021960188,3,30/04/2025 17:06,209877,4,questionnaire-wmsj,,45756879,BLINDED,13315251,,live,,,mobile,undefined K,Android 11,Chrome 135.0.7049.110,360x796,360x707,,,0,Consent form Olga,2,consent,,Я согласен(-на).,1
1,1746010918864,30/04/2025 11:01,1746021718864,3,30/04/2025 17:01,209877,4,questionnaire-wmsj,,45756759,BLINDED,13315222,,live,,,mobile,undefined K,Android 11,Chrome 135.0.7049.110,360x796,360x707,,,0,Consent form Olga,2,consent,,Я согласен(-на).,1
1,1746010731631,30/04/2025 10:58,1746021531631,3,30/04/2025 16:58,209877,4,questionnaire-wmsj,,45756646,BLINDED,13315187,,live,,,mobile,undefined K,Android 11,Chrome 135.0.7049.110,360x796,360x707,,,0,Consent form Olga,2,consent,,Я согласен(-на).,1
1,1746008842181,30/04/2025 10:27,1746019642181,3,30/04/2025 16:27,209877,4,questionnaire-wmsj,,45755171,BLINDED,13314857,,live,,,mobile,undefined K,Android 11,Chrome 135.0.7049.110,360x796,360x707,,,0,Consent form Olga,2,consent,,Я согласен(-на).,1
1,1746008157245,30/04/2025 10:15,1746018957245,3,30/04/2025 16:15,209877,4,questionnaire-wmsj,,45754446,BLINDED,13314674,,live,,,mobile,Apple iPhone,iOS 18.3,Mobile Safari 18.3,390x844,390x648,,,0,Consent form Olga,2,consent,,Я согласен(-на).,1
1,1746007508301,30/04/2025 10:05,1746018308301,3,30/04/2025 16:05,209877,4,questionnaire-wmsj,,45753281,BLINDED,13314393,,live,,,mobile,Apple iPhone,iOS 17.6.1,Mobile Safari 17.6.1,390x844,390x648,,,0,Consent form Olga,2,consent,,Я согласен(-на).,1
1,1746007416736,30/04/2025 10:03,1746018216736,3,30/04/2025 16:03,209877,4,questionnaire-wmsj,,45753057,BLINDED,13314333,,live,,,mobile,Apple iPhone,iOS 17.6.1,Mobile Safari 17.6.1,390x844,390x648,,,0,Consent form Olga,2,consent,,Я согласен(-на).,1
1,1745974592412,30/04/2025 00:56,1745985392412,3,30/04/2025 06:56,209877,4,questionnaire-wmsj,,45744261,BLINDED,13311775,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,414x896,414x699,,,0,Consent form Olga,2,consent,M,Я согласен(-на).,1
1,1745949625579,29/04/2025 18:00,1745960425579,3,30/04/2025 00:00,209877,4,questionnaire-wmsj,,45736388,BLINDED,13309798,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1536x960,1536x844,,,0,Consent form Olga,2,consent,F,Я согласен(-на).,1
1,1745938008579,29/04/2025 14:46,1745948808579,3,29/04/2025 20:46,209877,4,questionnaire-wmsj,,45732368,BLINDED,13308257,,live,,,mobile,Apple iPhone,iOS 16.6.1,Mobile Safari 16.6.1,393x852,393x649,,,0,Consent form Olga,2,consent,F,Я согласен(-на).,1
1,1745939682259,29/04/2025 15:14,1745950482259,3,29/04/2025 21:14,209877,4,questionnaire-wmsj,,45732917,BLINDED,13308461,,live,,,mobile,Apple iPhone,iOS 18.3.2,Mobile Safari 18.3.2,440x956,440x753,,,0,Consent form Olga,2,consent,,Я согласен(-на).,1
1,1745938176486,29/04/2025 14:49,1745948976486,3,29/04/2025 20:49,209877,4,questionnaire-wmsj,,45732427,BLINDED,13308283,,live,,,mobile,Apple iPhone,iOS 18.3.2,Mobile Safari 18.3.2,440x956,440x753,,,0,Consent form Olga,2,consent,,Я согласен(-на).,1
1,1745916916610,29/04/2025 08:55,1745927716610,3,29/04/2025 14:55,209877,4,questionnaire-wmsj,,45720671,BLINDED,13304602,,live,,,mobile,undefined K,Android 12,Chrome 135.0.7049.110,385x854,384x725,,,0,Consent form Olga,2,consent,,Я согласен(-на).,1
1,1745870081296,28/04/2025 19:54,1745880881296,3,29/04/2025 01:54,209877,4,questionnaire-wmsj,,45710887,BLINDED,13301307,,live,,,mobile,undefined K,Android 13,Chrome 135.0.7049.100,360x800,360x666,,,0,Consent form Olga,2,consent,,Я согласен(-на).,1
1,1745864146043,28/04/2025 18:15,1745874946043,3,29/04/2025 00:15,209877,4,questionnaire-wmsj,,45708330,BLINDED,13300477,,complete,,,mobile,Apple iPhone,iOS 18.3.2,Mobile Safari 18.3.1,393x852,393x659,,,0,Consent form Olga,2,consent,M,Я согласен(-на).,1
1,1745863019334,28/04/2025 17:56,1745873819334,3,28/04/2025 23:56,209877,4,questionnaire-wmsj,,45707872,BLINDED,13300310,,live,,,mobile,Apple iPhone,iOS 18.3.2,Yandex 25.4.2.473.10,390x844,390x655,,,0,Consent form Olga,2,consent,,Я согласен(-на).,1
1,1744390949897,11/04/2025 17:02,1744401749897,3,11/04/2025 23:02,209877,4,questionnaire-wmsj,,45330990,BLINDED,13173066,,live,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,384x832,384x700,,,0,Consent form Olga,2,consent,,Я согласен(-на).,1
END OF FILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
